geoid,households_total,households_0_10k,households_10_15k,households_15_20k,households_20_25k,households_25_30k,households_30_35k,households_35_40k,households_40_45k,households_45_50k,households_50_60k,households_60_75k,households_75_100k,households_100_125k,households_125_150k,households_150_200k,households_200k_plus
482013428001,2298,35,0,50,104,30,31,0,17,62,52,88,248,386,477,468,250
482013428002,575,18,0,0,0,0,16,16,0,0,30,21,193,48,79,103,51
482013429001,327,48,11,7,0,0,28,57,26,0,53,0,46,25,0,0,26
482013429002,951,41,0,12,60,75,0,34,98,85,52,71,102,165,25,60,71
482013429003,904,50,0,45,12,43,0,83,16,51,95,0,110,190,49,79,81
482013430001,1087,58,101,0,29,0,45,74,0,55,103,296,146,66,50,48,16
482013430002,693,114,17,15,0,22,75,21,40,56,105,119,20,39,13,37,0
482013430003,687,15,44,0,54,0,0,36,14,0,39,35,96,143,139,72,0
482013431001,812,14,16,0,73,25,15,70,83,10,55,105,97,117,51,37,44
482013431002,325,25,0,7,0,0,8,20,10,12,13,32,79,52,25,17,25
482013431003,601,0,0,48,27,8,8,33,46,27,26,28,124,120,26,62,18
482013432001,1049,23,19,26,22,49,21,7,0,10,39,117,193,191,76,216,40
482013432002,679,0,6,0,16,20,6,24,0,17,29,20,150,143,118,90,40
482013433011,669,0,35,9,19,58,6,19,34,5,0,91,127,100,92,29,45
482013433012,417,56,0,13,0,0,13,0,0,0,38,24,97,82,33,47,14
482013433013,480,0,4,0,0,12,90,0,71,7,15,28,51,52,72,60,18
482013433021,1035,0,32,14,0,16,9,37,11,72,35,155,236,148,75,142,53
482013433022,780,10,41,19,0,14,15,0,67,77,74,40,50,214,53,76,30
482013436001,603,23,37,83,16,4,46,49,47,15,2,79,61,35,32,23,51
482013436002,434,50,22,51,20,14,42,26,26,0,25,53,46,30,0,13,16
482013436003,253,7,22,28,10,9,0,10,0,0,25,47,43,29,0,23,0
482013437001,341,21,23,25,53,10,0,35,11,0,12,46,48,49,8,0,0
482013437002,413,42,0,11,27,25,30,36,0,30,29,53,84,13,11,22,0
482013437003,394,0,16,25,13,11,26,21,22,39,16,65,14,77,44,5,0
482013501001,2309,48,28,73,54,0,0,72,55,115,118,89,562,395,304,216,180
482013501002,2680,138,0,98,0,101,33,242,0,92,177,509,354,251,300,220,165
482013502001,543,15,58,0,55,16,64,25,21,0,0,21,42,200,26,0,0
482013502002,898,57,0,0,52,0,26,58,0,75,126,106,220,81,33,64,0
482013502003,523,38,20,0,11,10,0,0,48,25,27,59,136,110,0,29,10
482013502004,768,0,41,0,16,0,40,0,0,35,57,207,129,20,94,59,70
482013503001,497,16,22,0,0,0,17,32,46,74,24,40,115,70,12,29,0
482013503002,380,0,0,0,12,19,0,0,16,47,0,74,119,53,24,0,16
482013503003,481,31,20,0,0,19,19,76,0,0,11,63,51,106,19,36,30
482013503004,687,39,0,0,0,20,0,0,0,56,11,53,55,152,166,64,71
482013504001,491,19,9,6,5,25,34,55,8,0,46,54,124,19,35,52,0
482013504002,380,37,18,19,0,35,8,0,19,10,8,37,106,49,11,12,11
482013504003,1035,129,32,36,73,67,62,25,49,74,98,163,157,26,23,0,21
482013505001,356,123,0,14,16,59,12,11,0,0,0,65,13,43,0,0,0
482013505002,600,132,0,104,26,44,18,48,54,43,14,21,81,15,0,0,0
482013505003,981,13,13,13,51,59,122,30,15,35,10,165,198,167,35,17,38
482013505004,492,0,0,0,0,27,43,0,64,25,103,111,41,27,12,39,0
482013506011,749,10,47,39,16,9,41,22,38,57,40,79,77,134,38,80,22
482013506012,899,37,63,0,16,17,29,14,74,51,50,79,127,130,102,77,33
482013506021,1182,54,0,14,0,28,68,36,89,54,70,156,101,109,218,111,74
482013506022,654,0,0,0,0,0,12,0,0,14,38,119,149,116,86,62,58
482013506023,1162,37,0,29,0,0,13,27,10,0,121,115,199,118,208,173,112
482013507001,566,3,5,19,22,10,39,7,19,15,89,74,170,6,41,40,7
482013507002,273,0,0,4,13,5,9,13,4,3,8,19,81,31,37,29,17
482013508011,782,59,33,58,51,64,24,53,16,49,51,101,126,30,37,30,0
482013508012,657,0,0,22,8,9,8,16,96,32,74,74,141,78,0,54,45
482013508013,366,19,0,0,20,7,0,13,9,19,20,55,87,20,42,55,0
482013508021,2078,83,14,30,72,15,76,23,122,35,142,360,245,92,135,223,411
482013508022,879,60,0,74,13,75,78,39,107,106,48,59,66,90,45,19,0
482014101001,1793,269,43,105,155,112,38,0,34,35,165,151,218,200,56,151,61
482014101002,658,66,95,0,40,17,18,27,24,6,0,92,41,76,30,61,65
482014102001,824,15,0,34,13,16,0,0,17,33,0,65,133,102,144,78,174
482014102002,939,0,37,0,0,0,0,68,16,42,21,0,34,121,67,145,388
482014102003,1076,0,24,0,17,0,0,17,15,0,53,63,219,174,145,146,203
482014103001,30,0,0,9,0,0,0,0,0,0,0,0,0,0,10,0,11
482014103002,532,42,0,0,0,19,10,16,20,0,8,105,30,19,12,108,143
482014103003,1040,10,47,11,9,38,63,84,9,0,122,47,116,114,81,98,191
482014104011,994,40,18,20,0,0,32,23,19,70,81,33,96,124,78,160,200
482014104012,642,66,0,0,0,0,23,78,0,19,23,76,90,28,37,10,192
482014104013,586,0,0,18,0,0,8,19,0,0,20,0,19,64,13,47,378
482014104021,504,30,0,66,0,10,0,10,33,18,28,33,27,72,47,26,104
482014104022,847,27,61,10,21,24,8,36,8,5,69,45,96,88,26,143,180
482014105001,955,0,0,39,0,27,71,17,0,0,62,44,104,146,143,85,217
482014105002,586,29,82,12,0,0,0,43,0,0,44,41,57,13,50,67,148
482014105003,472,0,14,17,50,63,18,18,20,0,33,74,58,17,0,90,0
482014105004,563,0,19,0,0,90,12,0,31,0,0,30,77,51,103,44,106
482014106001,1009,59,18,0,17,31,32,18,0,16,74,158,147,183,48,131,77
482014106002,1583,89,31,29,8,48,43,0,46,58,84,177,306,169,122,196,177
482014107011,526,0,29,16,25,0,24,44,15,0,44,115,25,58,38,60,33
482014107012,648,64,17,0,12,74,66,0,61,13,24,40,13,48,93,37,86
482014107013,860,31,27,37,75,73,82,14,28,30,94,92,45,76,18,63,75
482014107014,496,0,20,0,0,0,0,40,13,22,118,29,41,13,13,93,94
482014107021,1016,225,33,63,46,9,16,44,15,38,75,87,101,98,43,65,58
482014107022,456,59,18,20,23,11,6,17,39,33,79,19,52,11,29,0,40
482014108001,767,14,33,0,19,87,16,25,50,46,18,52,85,39,87,39,157
482014108002,975,67,67,20,43,18,56,15,18,53,104,153,116,0,43,93,109
482014108003,657,97,26,47,0,16,51,0,82,0,60,70,49,36,36,33,54
482014109001,651,40,22,20,0,44,14,28,0,14,108,156,75,6,52,9,63
482014109002,627,12,0,23,14,0,0,8,26,12,12,142,56,71,45,50,156
482014109003,312,44,13,18,9,0,0,0,20,14,7,43,47,0,17,32,48
482014110001,1183,14,17,29,17,0,0,17,53,17,111,136,76,100,49,164,383
482014110002,1138,168,0,0,13,14,30,26,17,48,70,42,214,38,140,153,165
482014110003,1031,19,66,22,50,41,18,0,15,81,61,76,118,156,72,57,179
482014111001,540,12,0,0,0,0,10,0,0,21,28,15,66,20,21,52,295
482014111002,572,0,36,0,0,0,9,11,0,0,27,56,88,79,24,52,190
482014111003,463,37,0,9,0,0,9,8,0,40,12,51,15,59,0,20,203
482014112001,418,7,0,7,6,0,9,12,14,0,16,12,54,57,0,26,198
482014112002,343,28,11,0,0,26,8,0,0,0,19,0,0,15,0,21,215
482014113001,1126,0,19,16,50,25,0,15,0,31,53,214,193,118,88,44,260
482014113002,580,0,0,0,53,106,0,0,20,91,60,0,96,43,61,20,30
482014113003,633,46,16,20,0,0,0,0,0,0,62,61,139,14,38,106,131
482014114001,727,9,29,10,7,0,17,46,45,22,25,32,40,20,25,95,305
482014114002,267,0,0,0,7,0,0,0,0,0,0,0,44,0,17,12,187
482014114003,234,0,0,0,18,0,11,0,0,0,0,9,21,33,0,32,110
482014115011,1575,59,0,27,45,73,110,50,62,0,103,170,273,116,139,210,138
482014115012,1441,78,55,0,0,0,25,15,11,0,111,217,86,218,80,245,300
482014115013,757,72,42,17,61,15,0,0,60,0,69,84,109,47,43,51,87
482014115021,724,0,0,11,27,38,13,0,0,19,50,68,73,91,112,65,157
482014115022,351,15,0,8,0,0,28,0,0,0,0,75,80,19,84,27,15
482014115023,436,43,0,0,0,0,15,46,0,14,105,67,46,15,18,50,17
482014115024,843,55,0,13,0,21,40,0,34,0,79,105,156,162,32,60,86
482014116001,526,21,0,0,0,0,0,13,7,7,13,0,17,33,92,54,269
482014116002,476,11,11,0,8,11,0,9,0,10,44,8,0,46,54,36,228
482014117001,590,42,0,0,15,40,15,32,76,35,83,139,40,34,39,0,0
482014117002,1222,72,34,12,0,7,20,42,55,55,126,138,238,183,70,105,65
482014118001,772,41,65,95,12,70,15,51,0,0,118,96,54,0,57,81,17
482014118002,843,33,0,13,52,0,0,78,13,12,53,75,176,124,38,13,163
482014118003,896,14,53,22,15,40,0,0,0,0,40,75,69,26,51,130,361
482014118004,428,24,0,0,0,13,0,0,11,60,25,31,56,55,29,15,109
482014119001,484,0,67,0,0,0,49,0,12,0,16,93,26,77,0,65,79
482014119002,494,35,0,0,0,0,0,0,0,0,0,0,67,32,32,77,251
482014119003,799,50,64,0,73,42,17,45,0,49,25,79,17,22,31,69,216
482014120001,607,42,26,0,9,0,0,31,18,0,42,18,20,24,64,64,249
482014120002,541,28,0,0,10,19,29,0,9,9,0,56,41,45,19,55,221
482014120003,339,0,0,0,0,0,9,11,0,9,9,0,19,33,8,64,177
482014121001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482014122001,233,32,0,0,0,0,0,0,0,0,12,6,71,40,0,0,72
482014122002,325,0,0,0,0,0,14,0,0,0,0,0,0,13,46,30,222
482014122003,745,118,31,16,31,0,47,0,0,34,27,37,0,71,37,132,164
482014122004,836,16,0,39,16,0,0,70,45,48,0,72,144,45,27,82,232
482014123001,695,22,20,0,0,0,0,18,94,0,37,106,42,0,14,21,321
482014123002,515,0,0,0,0,0,0,15,0,0,0,0,18,67,0,34,381
482014123003,424,0,17,0,20,0,22,0,0,0,21,17,32,39,0,26,230
482014123004,439,0,17,0,0,0,0,0,0,0,23,42,60,0,21,18,258
482014123005,505,19,0,15,0,18,22,0,0,0,0,21,38,0,19,70,283
482014124001,240,19,4,0,18,0,0,0,11,0,0,0,17,14,27,6,124
482014124002,516,0,11,0,15,16,0,0,11,27,0,0,41,26,10,51,308
482014124003,345,7,0,0,0,0,0,0,0,0,17,10,8,21,0,77,205
482014124004,545,0,37,7,11,16,0,21,15,9,11,37,0,17,21,128,215
482014125001,266,5,0,0,3,10,0,0,3,0,3,7,8,7,27,14,179
482014125002,331,19,6,11,12,14,13,19,14,6,26,5,38,20,13,21,94
482014126001,442,0,0,0,13,0,0,0,0,0,8,21,52,19,37,27,265
482014126002,569,9,7,9,2,0,7,0,9,0,26,18,24,44,37,41,336
482014126003,281,8,0,0,0,16,0,0,0,0,0,0,0,13,42,6,196
482014127001,536,52,0,0,0,28,11,0,0,33,33,20,71,62,13,45,168
482014127002,877,48,39,15,10,13,39,54,21,12,43,39,100,32,69,67,276
482014128001,739,17,0,0,0,10,26,8,10,0,31,37,17,55,28,77,423
482014128002,481,0,0,10,17,0,0,14,0,0,0,36,26,74,40,17,247
482014128003,493,0,0,18,0,0,0,18,0,9,25,0,50,29,26,47,271
482014129001,880,58,0,0,62,57,16,0,57,59,107,112,33,103,134,13,69
482014129002,926,100,92,31,17,46,30,46,61,92,57,130,14,68,39,84,19
482014129003,393,26,0,12,46,0,14,16,17,8,15,0,60,79,29,24,47
482014130001,644,0,0,0,10,9,0,48,0,20,31,44,51,36,33,71,291
482014130002,943,35,0,9,0,9,0,0,46,37,155,27,107,139,34,131,214
482014131001,425,0,36,0,0,0,0,0,0,7,8,15,57,48,11,31,212
482014131002,389,0,0,0,0,8,0,0,0,0,0,70,21,32,9,34,215
482014131003,316,14,0,0,0,0,8,7,0,11,0,20,54,0,21,5,176
482014132011,905,65,92,31,61,21,43,85,32,85,25,49,169,87,0,44,16
482014132012,839,81,0,25,23,45,23,11,38,55,93,105,165,85,12,46,32
482014132021,626,110,0,39,22,17,0,0,53,11,16,68,115,101,26,10,38
482014132022,1576,158,37,44,47,75,36,117,79,49,166,185,207,110,127,60,79
482014133001,815,140,47,0,86,18,12,8,0,15,77,103,43,65,17,32,152
482014133002,1017,62,14,37,54,52,23,16,11,18,17,95,101,154,46,57,260
482014133003,547,44,16,0,0,0,20,0,17,0,15,0,61,18,42,92,222
482014133004,453,35,0,21,45,17,16,10,0,19,49,47,16,0,10,38,130
482014133005,370,0,0,0,20,0,0,0,0,0,10,17,21,52,0,65,185
482014201001,822,92,84,27,8,130,7,8,50,0,35,63,65,87,53,76,37
482014201002,652,101,0,24,23,82,39,45,66,51,103,57,22,39,0,0,0
482014202001,531,4,9,26,69,9,7,12,12,13,90,83,126,22,28,5,16
482014202002,411,5,17,10,34,0,14,8,4,47,47,46,51,41,28,47,12
482014203001,802,69,10,43,29,38,10,50,21,83,42,93,35,160,5,47,67
482014203002,318,14,0,0,0,10,0,0,25,7,17,39,10,21,22,37,116
482014203003,538,14,0,0,8,20,13,0,0,20,35,35,18,87,37,102,149
482014204001,539,0,10,45,25,0,17,9,0,26,24,28,120,53,25,73,84
482014204002,617,28,9,19,0,0,0,0,26,20,58,48,80,96,56,74,103
482014204003,362,35,28,0,37,0,9,0,9,0,44,10,45,16,49,73,7
482014205001,383,24,0,32,37,41,20,13,31,38,11,63,24,49,0,0,0
482014205002,407,72,41,36,37,92,18,55,15,0,0,41,0,0,0,0,0
482014205003,481,67,95,56,50,69,42,57,12,16,17,0,0,0,0,0,0
482014206001,313,42,5,6,19,0,19,7,10,16,25,44,35,8,27,14,36
482014206002,650,28,32,6,45,23,13,6,5,0,73,33,72,65,30,145,74
482014207001,233,0,0,9,0,0,8,18,0,0,12,8,0,37,32,16,93
482014207002,216,0,0,0,10,8,0,0,0,0,10,12,23,13,10,52,78
482014207003,702,16,20,9,19,8,15,31,0,0,42,8,53,112,115,108,146
482014208001,193,6,0,0,8,0,5,7,0,0,6,16,9,27,17,12,80
482014208002,336,22,12,5,6,0,0,7,0,6,10,6,26,17,30,68,121
482014208003,310,0,6,7,6,0,7,4,7,12,6,14,16,5,50,49,121
482014209001,339,0,0,0,0,0,0,18,19,0,0,0,0,25,0,44,233
482014209002,766,25,0,22,0,0,0,18,21,0,0,22,27,125,62,0,444
482014209003,608,0,0,26,0,0,15,0,0,0,22,22,0,30,79,97,317
482014209004,740,0,46,0,0,0,0,22,0,0,19,0,51,26,33,155,388
482014210001,444,7,0,0,7,11,30,6,20,6,19,8,65,51,6,67,141
482014210002,597,0,6,0,0,0,12,5,13,35,0,47,41,47,46,74,271
482014211011,524,0,26,30,8,0,15,0,6,17,50,33,166,51,45,19,58
482014211012,986,73,43,130,63,78,107,103,29,58,122,88,74,18,0,0,0
482014211021,870,135,149,93,176,60,43,126,21,15,17,5,17,13,0,0,0
482014211022,702,29,54,86,85,9,6,90,78,35,131,46,36,17,0,0,0
482014211023,247,15,8,37,0,0,24,48,0,11,47,19,18,12,0,0,8
482014212011,954,55,28,85,105,176,27,109,40,46,97,86,64,36,0,0,0
482014212012,831,87,99,77,119,33,119,46,34,51,46,32,51,37,0,0,0
482014212013,240,17,34,35,46,0,45,0,18,8,0,21,0,16,0,0,0
482014212021,735,65,87,163,76,66,91,44,47,21,18,34,8,0,15,0,0
482014212022,755,122,132,79,142,32,20,57,39,34,18,62,18,0,0,0,0
482014212023,62,0,26,0,0,0,18,0,0,0,18,0,0,0,0,0,0
482014213001,708,75,98,33,59,111,64,21,85,86,0,48,28,0,0,0,0
482014213002,1052,129,134,179,90,149,84,73,57,0,57,30,39,31,0,0,0
482014213003,657,60,59,33,39,51,11,75,53,0,97,81,74,0,0,0,24
482014214011,609,54,66,125,54,69,58,37,39,9,56,26,16,0,0,0,0
482014214012,734,118,55,188,99,38,115,17,16,0,28,40,20,0,0,0,0
482014214021,682,48,67,122,141,28,95,17,29,10,43,0,65,0,17,0,0
482014214022,553,27,50,99,73,59,49,25,41,0,28,78,0,0,24,0,0
482014214031,459,97,59,16,103,24,17,31,26,22,32,32,0,0,0,0,0
482014214032,559,67,30,78,148,31,30,8,18,91,0,23,20,6,9,0,0
482014214033,287,69,34,32,63,0,5,16,0,8,10,17,16,3,6,8,0
482014215001,263,0,35,61,0,20,28,57,17,20,0,0,22,0,0,3,0
482014215002,854,59,59,154,70,91,122,0,44,35,57,16,147,0,0,0,0
482014215003,678,29,129,82,42,53,58,76,35,0,31,36,44,14,0,18,31
482014215004,919,44,110,124,143,48,126,26,22,19,41,77,94,0,23,22,0
482014216001,519,10,101,103,73,44,66,15,0,23,32,21,0,31,0,0,0
482014216002,629,79,63,109,103,30,0,100,23,0,24,49,0,49,0,0,0
482014216003,690,43,133,70,46,57,40,27,0,30,0,30,61,0,6,17,130
482014216004,504,56,63,88,76,32,57,23,0,42,67,0,0,0,0,0,0
482014217001,628,12,96,28,79,65,31,33,48,9,27,69,59,25,12,0,35
482014217002,312,0,10,0,10,30,9,0,0,0,31,35,27,42,11,56,51
482014217003,464,9,5,0,10,12,0,24,0,11,38,51,51,48,65,30,110
482014217004,430,10,61,0,0,10,41,12,66,7,46,48,44,31,17,11,26
482014218001,705,69,66,19,90,27,0,131,0,0,47,156,0,100,0,0,0
482014218002,491,66,0,87,75,0,0,38,0,63,19,109,34,0,0,0,0
482014218003,726,14,25,55,0,24,97,0,63,44,172,38,0,146,19,16,13
482014218004,480,11,15,39,0,0,10,0,0,0,25,11,67,19,60,39,184
482014219001,353,20,0,18,10,9,0,10,7,9,20,21,40,21,35,58,75
482014219002,475,22,32,0,0,0,0,0,0,7,33,46,29,67,63,30,146
482014219003,235,10,0,0,12,0,0,9,0,8,8,0,10,0,28,92,58
482014220001,264,0,0,0,0,9,11,8,9,0,0,30,47,31,28,21,70
482014220002,374,0,0,0,0,10,0,8,0,8,27,0,31,78,27,50,135
482014220003,376,9,9,9,0,0,12,0,0,0,59,84,19,38,46,36,55
482014221001,581,52,48,0,49,36,12,0,61,0,131,21,19,44,48,7,53
482014221002,315,0,9,27,0,10,39,0,0,29,20,11,90,28,0,11,41
482014221003,458,9,0,0,29,0,58,34,6,37,99,0,85,101,0,0,0
482014221004,218,10,0,29,15,0,0,10,0,38,0,18,4,57,22,15,0
482014221005,331,17,0,10,6,0,67,0,18,7,28,0,53,26,15,67,17
482014222001,1100,128,68,161,61,160,122,61,30,8,48,136,53,27,12,25,0
482014222002,613,91,143,67,41,78,63,17,34,0,11,0,39,29,0,0,0
482014222003,354,53,0,63,48,16,20,14,28,24,53,0,24,0,11,0,0
482014223011,1141,176,105,174,51,61,0,178,57,0,159,108,52,20,0,0,0
482014223012,597,56,63,39,45,0,19,39,0,20,55,184,19,20,19,19,0
482014223013,372,21,0,17,52,89,20,0,0,48,38,0,68,0,0,19,0
482014223014,826,114,45,154,54,0,99,0,48,53,52,65,142,0,0,0,0
482014223021,880,42,40,37,35,17,37,41,62,40,130,79,145,82,18,32,43
482014224011,601,42,37,43,68,13,10,59,67,30,102,77,16,12,12,13,0
482014224012,346,22,22,33,39,0,69,21,47,0,5,44,0,33,11,0,0
482014224013,988,359,124,90,30,128,62,30,50,9,10,43,49,4,0,0,0
482014224021,482,41,9,53,85,20,10,0,0,34,43,41,32,63,14,23,14
482014224022,603,42,23,20,48,42,18,64,34,44,48,21,45,72,36,36,10
482014224023,563,21,78,58,57,71,45,50,72,24,26,15,25,0,0,21,0
482014224024,367,0,0,11,10,8,0,21,0,20,12,55,47,49,30,47,57
482014225001,799,95,32,45,89,92,99,30,0,0,72,159,67,0,0,12,7
482014225002,388,7,0,22,0,15,0,13,12,0,0,22,27,18,41,100,111
482014225003,946,258,98,17,70,51,33,97,35,131,62,34,46,0,0,14,0
482014225004,393,13,29,0,14,69,20,0,0,0,27,44,24,39,41,24,49
482014226001,558,38,18,32,60,33,31,18,0,0,120,70,90,24,12,0,12
482014226002,376,0,0,0,0,0,0,0,0,0,115,16,85,86,32,42,0
482014226003,958,104,16,105,42,67,14,62,39,96,71,85,101,63,68,25,0
482014226004,511,0,47,85,0,47,31,0,0,48,76,17,53,0,61,0,46
482014227011,608,61,65,23,55,73,39,85,7,0,64,77,36,0,12,11,0
482014227012,391,100,0,16,14,17,17,84,0,32,39,44,7,0,5,16,0
482014227013,604,80,11,8,0,8,72,9,29,46,13,45,149,106,10,18,0
482014227021,715,50,47,16,80,37,0,14,39,40,60,62,102,58,20,66,24
482014227022,374,42,8,20,46,38,13,34,10,9,22,15,35,26,42,14,0
482014228001,153,0,0,25,30,23,7,0,0,0,9,0,18,0,31,0,10
482014228002,184,27,8,26,0,0,14,10,6,13,15,40,0,18,7,0,0
482014228003,816,5,21,53,89,32,33,53,36,19,51,157,143,78,18,15,13
482014228004,313,98,22,24,55,31,26,33,0,24,0,0,0,0,0,0,0
482014229001,1004,150,90,129,139,51,76,43,60,61,20,85,69,0,22,9,0
482014229002,674,81,57,62,46,19,21,69,33,9,76,39,88,50,8,13,3
482014230001,1072,145,73,216,94,120,87,112,36,77,56,29,8,19,0,0,0
482014230002,354,66,18,68,30,79,8,18,17,0,33,0,8,0,9,0,0
482014230003,600,52,42,17,95,33,55,0,91,33,0,64,33,43,9,13,20
482014231001,474,23,15,105,65,24,61,24,0,50,51,21,35,0,0,0,0
482014231002,563,23,39,45,95,40,60,23,109,35,47,31,0,0,16,0,0
482014232011,535,26,23,38,22,0,7,15,17,17,67,75,103,78,38,9,0
482014232012,503,19,18,8,8,8,8,14,9,19,84,57,107,62,34,48,0
482014232021,1084,130,117,77,225,159,34,131,100,0,0,79,0,0,0,0,32
482014232022,1290,55,0,82,250,19,60,71,97,17,245,108,113,54,87,32,0
482014232023,528,0,129,67,15,28,106,18,25,49,0,0,54,37,0,0,0
482014233011,464,17,9,31,12,13,0,17,25,28,17,15,86,45,67,67,15
482014233012,847,141,41,11,29,31,0,53,43,38,27,104,74,102,39,70,44
482014233013,578,73,46,29,70,79,63,53,23,11,24,25,30,19,0,9,24
482014233021,356,25,0,0,11,24,0,31,13,0,0,12,54,44,68,24,50
482014233022,1084,59,155,103,92,0,192,52,96,25,134,26,42,0,19,40,49
482014233023,850,93,44,67,0,69,19,44,13,82,29,0,109,130,108,30,13
482014234011,747,25,85,7,104,20,25,69,34,11,113,64,92,6,8,48,36
482014234012,718,121,11,47,53,53,39,10,58,0,105,63,62,11,26,33,26
482014234013,415,12,9,0,12,8,0,8,48,9,74,69,26,65,6,27,42
482014234021,944,38,18,55,8,5,54,88,32,24,103,93,171,53,108,36,58
482014234022,515,15,32,33,29,52,22,0,61,19,77,48,65,31,0,8,23
482014235001,711,60,9,0,5,37,22,39,45,30,29,77,117,58,46,54,83
482014236001,365,79,0,64,0,0,0,0,102,0,14,17,42,47,0,0,0
482014236002,554,0,40,41,43,45,0,63,57,47,88,15,45,15,0,55,0
482014236003,632,74,16,0,49,0,73,71,27,0,76,54,81,16,0,85,10
482014236004,765,44,46,0,31,0,0,30,30,13,100,18,187,88,32,146,0
482014301001,562,46,0,0,8,0,17,17,106,37,49,20,19,78,13,50,102
482014301002,795,0,0,35,15,0,17,13,20,65,0,49,82,24,71,34,370
482014301003,654,0,26,45,25,17,0,0,16,12,71,140,59,50,112,17,64
482014301004,285,0,12,0,13,0,14,12,0,13,0,56,49,43,28,0,45
482014301005,647,60,50,80,0,0,54,14,0,44,12,46,150,65,41,4,27
482014302001,717,17,15,37,36,6,27,4,41,21,66,80,128,51,48,27,113
482014303001,392,11,0,0,0,0,14,8,0,0,12,0,22,10,19,39,257
482014303002,550,0,0,0,0,11,33,0,0,0,0,0,9,51,9,136,301
482014303003,660,13,0,0,0,11,14,14,0,0,36,0,0,22,10,47,493
482014304001,470,18,16,5,6,5,5,0,0,6,7,7,6,11,26,54,298
482014304002,702,7,14,21,0,6,7,6,5,0,12,10,27,18,72,59,438
482014305001,456,9,0,0,14,15,4,0,5,45,27,38,52,43,13,47,144
482014305002,529,63,35,12,22,9,10,17,10,10,51,28,37,30,7,25,163
482014306001,343,0,0,0,0,11,10,37,0,0,7,0,18,45,16,27,172
482014306002,855,0,0,8,0,28,0,11,10,0,0,88,25,80,43,51,511
482014307001,443,22,0,8,8,50,0,10,0,18,73,8,2,54,44,58,88
482014307002,917,84,80,34,74,8,104,23,51,60,62,94,63,100,17,30,33
482014307003,318,0,0,0,9,0,9,0,0,11,0,16,18,22,18,12,203
482014308001,1677,50,14,0,0,27,68,0,0,53,90,115,226,215,129,176,514
482014308002,579,14,0,19,11,0,27,0,17,7,55,16,56,40,17,49,251
482014309001,1058,57,22,71,18,80,14,20,0,65,95,42,141,17,13,0,403
482014309002,303,0,0,0,0,0,20,18,0,0,32,17,0,0,0,45,171
482014309003,529,48,0,18,0,36,19,19,0,0,0,50,63,68,0,29,179
482014309004,636,52,0,0,0,17,0,56,40,17,45,41,90,107,34,41,96
482014310001,952,34,0,0,66,35,0,34,46,77,53,93,194,30,48,137,105
482014310002,364,0,0,0,20,12,0,0,16,29,0,0,16,12,17,12,230
482014310003,606,19,29,0,0,19,0,0,37,125,18,12,51,59,25,79,133
482014310004,506,3,22,17,0,16,0,22,15,35,16,15,47,23,0,99,176
482014311011,340,0,19,0,0,0,0,0,0,13,0,70,77,43,14,51,53
482014311012,972,81,119,0,65,48,64,0,185,69,57,45,14,53,67,0,105
482014311013,994,125,0,10,14,0,47,0,161,52,155,54,214,54,0,0,108
482014311021,997,153,120,46,30,14,42,86,68,30,42,97,115,76,8,0,70
482014311022,1002,79,43,69,86,23,36,27,152,76,0,101,60,65,89,72,24
482014312011,947,101,14,13,0,8,51,26,29,27,134,122,259,65,52,12,34
482014312012,1268,276,97,82,130,90,154,0,84,119,61,11,76,21,11,26,30
482014312021,1018,76,106,92,62,17,34,67,16,40,35,76,200,80,16,71,30
482014312022,229,16,0,17,13,18,17,16,0,0,0,0,15,61,15,18,23
482014312023,279,0,0,51,13,28,13,0,14,0,0,31,28,49,13,39,0
482014312024,915,113,18,33,0,37,10,79,62,51,144,71,90,88,37,62,20
482014313011,1386,15,40,31,87,33,150,101,9,166,125,58,299,63,52,95,62
482014313012,746,64,54,81,0,68,11,0,16,26,167,72,123,41,0,0,23
482014313013,758,52,41,49,22,80,34,53,51,19,57,76,91,75,24,17,17
482014313021,868,19,24,33,9,50,0,20,45,0,65,89,163,33,69,8,241
482014313022,611,69,7,21,0,13,0,7,52,0,6,60,66,46,24,24,216
482014313023,333,0,0,0,0,15,0,6,0,7,13,0,10,7,41,29,205
482014314011,782,93,17,30,11,47,14,75,32,23,64,89,122,83,8,64,10
482014314012,131,0,0,0,8,9,15,0,0,0,9,11,16,13,15,15,20
482014314021,1302,95,17,15,0,15,0,8,59,90,105,148,235,244,81,55,135
482014314022,840,9,18,14,42,18,0,0,16,15,45,228,79,143,79,40,94
482014315011,667,15,32,11,18,28,78,0,34,83,106,183,37,0,11,18,13
482014315012,977,26,15,94,64,53,29,17,27,64,24,45,99,47,56,136,181
482014315013,1053,68,32,0,18,38,50,29,66,17,56,124,128,205,27,143,52
482014315021,592,15,14,0,9,43,34,11,17,11,96,32,106,31,46,18,109
482014315022,603,0,21,0,66,11,0,0,0,0,72,61,77,12,57,66,160
482014315023,495,8,0,0,0,0,0,23,0,0,56,0,40,6,10,11,341
482014316001,381,19,0,10,19,0,0,9,0,0,0,0,19,20,11,32,242
482014316002,401,21,0,0,0,9,0,9,20,0,0,13,120,10,19,10,170
482014316003,696,0,29,71,27,38,19,12,24,22,40,41,51,67,20,0,235
482014317001,756,16,29,0,0,45,20,15,0,0,18,15,37,27,39,91,404
